Spacecraft: DALA_SatFine

Start Time (UTC)            Stop Time (UTC)               Duration (s)    Occ Body        Type        Event Number  Total Duration (s)
03 Nov 2031 11:15:42.770    03 Nov 2031 12:04:36.596      2933.8256805    Jupiter         Umbra       221           2943.3097482
03 Nov 2031 12:04:36.596    03 Nov 2031 12:04:46.080      9.4840676989    Jupiter         Penumbra    221           2943.3097482
03 Nov 2031 14:47:09.361    03 Nov 2031 15:36:05.017      2935.6565315    Jupiter         Umbra       222           2935.6565315
03 Nov 2031 18:18:35.912    03 Nov 2031 19:07:33.183      2937.2713506    Jupiter         Umbra       223           2937.2713506
03 Nov 2031 21:50:02.356    03 Nov 2031 22:39:00.944      2938.5878360    Jupiter         Umbra       224           2938.5878360
04 Nov 2031 01:21:28.666    04 Nov 2031 02:10:28.286      2939.6206752    Jupiter         Umbra       225           2939.6206752
04 Nov 2031 04:52:54.858    04 Nov 2031 05:41:55.330      2940.4716834    Jupiter         Umbra       226           2940.4716834
04 Nov 2031 08:24:20.988    04 Nov 2031 09:13:22.288      2941.2996517    Jupiter         Umbra       227           2941.2996517
04 Nov 2031 11:55:47.132    04 Nov 2031 12:44:49.408      2942.2757535    Jupiter         Umbra       228           2942.2757535
04 Nov 2031 15:27:13.368    04 Nov 2031 16:16:16.907      2943.5385050    Jupiter         Umbra       229           2943.5385050
04 Nov 2031 18:58:39.755    04 Nov 2031 19:47:44.911      2945.1561109    Jupiter         Umbra       230           2945.1561109
04 Nov 2031 22:30:06.314    04 Nov 2031 23:19:13.420      2947.1057936    Jupiter         Umbra       231           2947.1057936
05 Nov 2031 02:01:33.025    05 Nov 2031 02:50:42.303      2949.2779736    Jupiter         Umbra       232           2949.2779736
05 Nov 2031 05:32:59.829    05 Nov 2031 06:22:11.335      2951.5055717    Jupiter         Umbra       233           2951.5055717
05 Nov 2031 09:04:26.645    05 Nov 2031 09:53:40.256      2953.6104297    Jupiter         Umbra       234           2953.6104297
05 Nov 2031 12:35:53.394    05 Nov 2031 13:25:08.848      2955.4531375    Jupiter         Umbra       235           2955.4531375
05 Nov 2031 16:07:20.020    05 Nov 2031 16:56:36.991      2956.9712142    Jupiter         Umbra       236           2956.9712142
05 Nov 2031 19:38:46.503    05 Nov 2031 20:28:04.697      2958.1945636    Jupiter         Umbra       237           2958.1945636
05 Nov 2031 23:10:12.866    05 Nov 2031 23:59:32.101      2959.2351252    Jupiter         Umbra       238           2959.2351252
06 Nov 2031 02:41:39.168    06 Nov 2031 03:30:59.424      2960.2561403    Jupiter         Umbra       239           2960.2561403
06 Nov 2031 06:13:05.485    06 Nov 2031 07:02:26.914      2961.4284320    Jupiter         Umbra       240           2961.4284320
06 Nov 2031 09:44:31.894    06 Nov 2031 10:33:54.779      2962.8847143    Jupiter         Umbra       241           2962.8847143
06 Nov 2031 13:15:58.449    06 Nov 2031 14:05:23.131      2964.6814394    Jupiter         Umbra       242           2964.6814394
06 Nov 2031 16:47:25.165    06 Nov 2031 17:36:51.944      2966.7786148    Jupiter         Umbra       243           2966.7786148
06 Nov 2031 20:18:52.013    06 Nov 2031 21:08:21.057      2969.0441358    Jupiter         Umbra       244           2969.0441358
06 Nov 2031 23:50:18.922    07 Nov 2031 00:39:50.206      2971.2837554    Jupiter         Umbra       245           2971.2837554
07 Nov 2031 03:21:45.801    07 Nov 2031 04:11:19.091      2973.2893973    Jupiter         Umbra       246           2973.2893973
07 Nov 2031 06:53:12.557    07 Nov 2031 07:42:47.449      2974.8919641    Jupiter         Umbra       247           2974.8919641
07 Nov 2031 10:24:39.120    07 Nov 2031 11:14:15.123      2976.0030367    Jupiter         Umbra       248           2976.0030367
07 Nov 2031 13:56:05.459    07 Nov 2031 14:45:42.093      2976.6337974    Jupiter         Umbra       249           2976.6337974
07 Nov 2031 17:27:31.589    07 Nov 2031 18:17:08.477      2976.8876597    Jupiter         Umbra       250           2976.8876597
07 Nov 2031 20:58:57.563    07 Nov 2031 21:48:34.495      2976.9316030    Jupiter         Umbra       251           2976.9316030
08 Nov 2031 00:30:23.458    08 Nov 2031 01:20:00.412      2976.9538029    Jupiter         Umbra       252           2976.9538029
08 Nov 2031 04:01:49.357    08 Nov 2031 04:51:26.473      2977.1162895    Jupiter         Umbra       253           2977.1162895
08 Nov 2031 07:33:15.326    08 Nov 2031 08:22:52.842      2977.5156304    Jupiter         Umbra       254           2977.5156304
08 Nov 2031 11:04:41.400    08 Nov 2031 11:54:19.561      2978.1602375    Jupiter         Umbra       255           2978.1602375
08 Nov 2031 14:36:07.573    08 Nov 2031 15:25:46.544      2978.9710571    Jupiter         Umbra       256           2978.9710571
08 Nov 2031 18:07:33.799    08 Nov 2031 18:57:13.607      2979.8079560    Jupiter         Umbra       257           2979.8079560
08 Nov 2031 21:39:00.012    08 Nov 2031 22:28:40.527      2980.5152413    Jupiter         Umbra       258           2980.5152413
09 Nov 2031 01:10:26.142    09 Nov 2031 02:00:07.114      2980.9715775    Jupiter         Umbra       259           2980.9715775
09 Nov 2031 04:41:52.142    09 Nov 2031 05:31:33.271      2981.1290387    Jupiter         Umbra       260           2981.1290387
09 Nov 2031 08:13:17.999    09 Nov 2031 09:02:59.030      2981.0306259    Jupiter         Umbra       261           2981.0306259
09 Nov 2031 11:44:32.984    09 Nov 2031 11:44:43.743      10.759525979    Jupiter         Penumbra    262           2991.5619766
09 Nov 2031 11:44:43.743    09 Nov 2031 12:34:24.545      2980.8024506    Jupiter         Umbra       262           2991.5619766
09 Nov 2031 15:16:09.438    09 Nov 2031 16:05:50.062      2980.6239821    Jupiter         Umbra       263           2980.6239821
09 Nov 2031 18:47:35.168    09 Nov 2031 19:37:15.853      2980.6850465    Jupiter         Umbra       264           2980.6850465
09 Nov 2031 22:19:01.021    09 Nov 2031 23:08:42.161      2981.1401204    Jupiter         Umbra       265           2981.1401204
10 Nov 2031 01:50:27.062    10 Nov 2031 02:40:09.131      2982.0685019    Jupiter         Umbra       266           2982.0685019
10 Nov 2031 05:21:53.319    10 Nov 2031 06:11:36.771      2983.4517919    Jupiter         Umbra       267           2983.4517919
10 Nov 2031 08:53:19.775    10 Nov 2031 09:43:04.951      2985.1758131    Jupiter         Umbra       268           2985.1758131
10 Nov 2031 12:24:35.658    10 Nov 2031 12:24:46.370      10.712344456    Jupiter         Penumbra    269           2997.7698469
10 Nov 2031 12:24:46.370    10 Nov 2031 13:14:33.428      2987.0575024    Jupiter         Umbra       269           2997.7698469
10 Nov 2031 15:56:13.017    10 Nov 2031 16:46:01.909      2988.8918455    Jupiter         Umbra       270           2988.8918455
10 Nov 2031 19:27:39.625    10 Nov 2031 20:17:30.129      2990.5045819    Jupiter         Umbra       271           2990.5045819
10 Nov 2031 22:59:06.123    10 Nov 2031 23:48:57.918      2991.7947397    Jupiter         Umbra       272           2991.7947397
11 Nov 2031 02:30:32.476    11 Nov 2031 03:20:25.232      2992.7559125    Jupiter         Umbra       273           2992.7559125
11 Nov 2031 06:01:58.691    11 Nov 2031 06:51:52.163      2993.4722961    Jupiter         Umbra       274           2993.4722961
11 Nov 2031 09:33:24.814    11 Nov 2031 10:23:18.907      2994.0922887    Jupiter         Umbra       275           2994.0922887
11 Nov 2031 13:04:40.249    11 Nov 2031 13:04:50.918      10.668573319    Jupiter         Penumbra    276           3005.4559391
11 Nov 2031 13:04:50.918    11 Nov 2031 13:54:45.705      2994.7873658    Jupiter         Umbra       276           3005.4559391
11 Nov 2031 16:36:17.078    11 Nov 2031 17:26:12.784      2995.7063315    Jupiter         Umbra       277           2995.7063315
11 Nov 2031 20:07:43.357    11 Nov 2031 20:57:40.293      2996.9351174    Jupiter         Umbra       278           2996.9351174
11 Nov 2031 23:39:09.786    12 Nov 2031 00:29:08.258      2998.4717862    Jupiter         Umbra       279           2998.4717862
12 Nov 2031 03:10:36.354    12 Nov 2031 04:00:36.579      3000.2251795    Jupiter         Umbra       280           3000.2251795
12 Nov 2031 06:42:03.009    12 Nov 2031 07:32:05.048      3002.0390873    Jupiter         Umbra       281           3002.0390873
12 Nov 2031 10:13:29.677    12 Nov 2031 11:03:33.413      3003.7359946    Jupiter         Umbra       282           3003.7359946
12 Nov 2031 13:44:56.279    12 Nov 2031 14:35:01.446      3005.1669571    Jupiter         Umbra       283           3005.1669571
12 Nov 2031 17:16:22.754    12 Nov 2031 18:06:29.008      3006.2532492    Jupiter         Umbra       284           3006.2532492
12 Nov 2031 20:47:49.077    12 Nov 2031 21:37:56.084      3007.0064720    Jupiter         Umbra       285           3007.0064720
13 Nov 2031 00:19:15.263    13 Nov 2031 01:09:22.786      3007.5237444    Jupiter         Umbra       286           3007.5237444
13 Nov 2031 03:50:41.361    13 Nov 2031 04:40:49.322      3007.9611439    Jupiter         Umbra       287           3007.9611439
13 Nov 2031 07:22:07.445    13 Nov 2031 08:12:15.938      3008.4926205    Jupiter         Umbra       288           3008.4926205
13 Nov 2031 10:53:33.594    13 Nov 2031 11:43:42.857      3009.2638853    Jupiter         Umbra       289           3009.2638853
13 Nov 2031 14:24:59.865    13 Nov 2031 15:15:10.217      3010.3518817    Jupiter         Umbra       290           3010.3518817
13 Nov 2031 17:56:26.285    13 Nov 2031 18:46:38.025      3011.7399858    Jupiter         Umbra       291           3011.7399858
13 Nov 2031 21:27:52.834    13 Nov 2031 22:18:06.151      3013.3168035    Jupiter         Umbra       292           3013.3168035
14 Nov 2031 00:59:19.454    14 Nov 2031 01:49:34.355      3014.9009266    Jupiter         Umbra       293           3014.9009266
14 Nov 2031 04:30:46.056    14 Nov 2031 05:21:02.343      3016.2860743    Jupiter         Umbra       294           3016.2860743
14 Nov 2031 08:02:12.550    14 Nov 2031 08:52:29.844      3017.2940872    Jupiter         Umbra       295           3017.2940872
14 Nov 2031 11:33:38.861    14 Nov 2031 12:23:56.680      3017.8191434    Jupiter         Umbra       296           3017.8191434
14 Nov 2031 15:05:04.950    14 Nov 2031 15:55:22.802      3017.8515430    Jupiter         Umbra       297           3017.8515430
14 Nov 2031 18:36:30.823    14 Nov 2031 19:26:48.299      3017.4762905    Jupiter         Umbra       298           3017.4762905
14 Nov 2031 22:07:56.523    14 Nov 2031 22:58:13.372      3016.8488560    Jupiter         Umbra       299           3016.8488560
15 Nov 2031 01:39:22.123    15 Nov 2031 02:29:38.278      3016.1551600    Jupiter         Umbra       300           3016.1551600
15 Nov 2031 05:10:47.705    15 Nov 2031 06:01:03.270      3015.5654561    Jupiter         Umbra       301           3015.5654561
15 Nov 2031 08:42:13.339    15 Nov 2031 09:32:28.532      3015.1927325    Jupiter         Umbra       302           3015.1927325
15 Nov 2031 12:13:39.068    15 Nov 2031 13:03:54.134      3015.0657379    Jupiter         Umbra       303           3015.0657379
15 Nov 2031 15:45:04.894    15 Nov 2031 16:35:20.019      3015.1244669    Jupiter         Umbra       304           3015.1244669
15 Nov 2031 19:16:30.781    15 Nov 2031 20:06:46.023      3015.2414712    Jupiter         Umbra       305           3015.2414712
15 Nov 2031 22:47:56.666    15 Nov 2031 23:38:11.931      3015.2644349    Jupiter         Umbra       306           3015.2644349
16 Nov 2031 02:19:22.481    16 Nov 2031 03:09:37.546      3015.0650596    Jupiter         Umbra       307           3015.0650596
16 Nov 2031 05:50:48.174    16 Nov 2031 06:41:02.756      3014.5813492    Jupiter         Umbra       308           3014.5813492
16 Nov 2031 09:22:13.726    16 Nov 2031 10:12:27.565      3013.8394187    Jupiter         Umbra       309           3013.8394187
16 Nov 2031 12:53:39.157    16 Nov 2031 13:43:52.108      3012.9507970    Jupiter         Umbra       310           3012.9507970
16 Nov 2031 16:25:04.526    16 Nov 2031 17:15:16.614      3012.0872192    Jupiter         Umbra       311           3012.0872192
16 Nov 2031 19:56:29.916    16 Nov 2031 20:46:41.357      3011.4407469    Jupiter         Umbra       312           3011.4407469
16 Nov 2031 23:27:55.415    17 Nov 2031 00:18:06.593      3011.1779214    Jupiter         Umbra       313           3011.1779214
17 Nov 2031 02:59:21.096    17 Nov 2031 03:49:32.494      3011.3982902    Jupiter         Umbra       314           3011.3982902
17 Nov 2031 06:30:46.998    17 Nov 2031 07:20:59.105      3012.1078122    Jupiter         Umbra       315           3012.1078122
17 Nov 2031 10:02:13.114    17 Nov 2031 10:52:26.329      3013.2151796    Jupiter         Umbra       316           3013.2151796
17 Nov 2031 13:33:39.396    17 Nov 2031 14:23:53.949      3014.5537517    Jupiter         Umbra       317           3014.5537517
17 Nov 2031 17:05:05.762    17 Nov 2031 17:55:21.686      3015.9244984    Jupiter         Umbra       318           3015.9244984
17 Nov 2031 20:36:32.122    17 Nov 2031 21:26:49.270      3017.1479554    Jupiter         Umbra       319           3017.1479554
18 Nov 2031 00:07:58.402    18 Nov 2031 00:58:16.511      3018.1091306    Jupiter         Umbra       320           3018.1091306
18 Nov 2031 03:39:24.559    18 Nov 2031 04:29:43.341      3018.7827880    Jupiter         Umbra       321           3018.7827880
18 Nov 2031 07:10:50.591    18 Nov 2031 08:01:09.826      3019.2352014    Jupiter         Umbra       322           3019.2352014
18 Nov 2031 10:42:16.538    18 Nov 2031 11:32:36.140      3019.6021364    Jupiter         Umbra       323           3019.6021364
18 Nov 2031 14:13:42.467    18 Nov 2031 15:04:02.518      3020.0510615    Jupiter         Umbra       324           3020.0510615
18 Nov 2031 17:45:08.456    18 Nov 2031 18:35:29.192      3020.7368881    Jupiter         Umbra       325           3020.7368881
18 Nov 2031 21:16:34.571    18 Nov 2031 22:06:56.331      3021.7599275    Jupiter         Umbra       326           3021.7599275
19 Nov 2031 00:48:00.852    19 Nov 2031 01:38:23.990      3023.1372944    Jupiter         Umbra       327           3023.1372944
19 Nov 2031 04:19:27.296    19 Nov 2031 05:09:52.093      3024.7966220    Jupiter         Umbra       328           3024.7966220
19 Nov 2031 07:50:53.861    19 Nov 2031 08:41:20.456      3026.5949690    Jupiter         Umbra       329           3026.5949690
19 Nov 2031 11:22:20.476    19 Nov 2031 12:12:48.834      3028.3584879    Jupiter         Umbra       330           3028.3584879
19 Nov 2031 14:53:47.060    19 Nov 2031 15:44:16.992      3029.9315790    Jupiter         Umbra       331           3029.9315790
19 Nov 2031 18:25:13.550    19 Nov 2031 19:15:44.770      3031.2203777    Jupiter         Umbra       332           3031.2203777
19 Nov 2031 21:56:39.910    19 Nov 2031 22:47:12.127      3032.2169392    Jupiter         Umbra       333           3032.2169392
20 Nov 2031 01:28:06.148    20 Nov 2031 02:18:39.148      3032.9998258    Jupiter         Umbra       334           3032.9998258
20 Nov 2031 04:59:32.307    20 Nov 2031 05:50:06.019      3033.7122201    Jupiter         Umbra       335           3033.7122201
20 Nov 2031 08:30:58.456    20 Nov 2031 09:21:32.981      3034.5246207    Jupiter         Umbra       336           3034.5246207
20 Nov 2031 12:02:24.675    20 Nov 2031 12:53:00.264      3035.5888513    Jupiter         Umbra       337           3035.5888513
